id,time,variable,value
AS14.15,2014-04-24,circumplex.arousal,1.8
AS14.15,2014-04-24,circumplex.valence,1.0
AS14.15,2014-04-24,downtime,684512.954
AS14.15,2014-04-24,mood,7.0
AS14.15,2014-04-24,sms,12.0
AS14.15,2014-04-25,activity,0.0
AS14.15,2014-04-25,appCat.builtin,115.09299999999999
AS14.15,2014-04-25,appCat.communication,17.099
AS14.15,2014-04-25,call,7.0
AS14.15,2014-04-25,circumplex.arousal,1.0
AS14.15,2014-04-25,circumplex.valence,1.0
AS14.15,2014-04-25,downtime,585026.156
AS14.15,2014-04-25,mood,7.0
AS14.15,2014-04-25,sms,4.0
AS14.15,2014-04-26,activity,0.0277777777777778
AS14.15,2014-04-26,appCat.builtin,206.097
AS14.15,2014-04-26,appCat.communication,236.738
AS14.15,2014-04-26,appCat.other,84.554
AS14.15,2014-04-26,call,3.0
AS14.15,2014-04-26,circumplex.arousal,-0.2
AS14.15,2014-04-26,circumplex.valence,0.0
AS14.15,2014-04-26,downtime,339377.99
AS14.15,2014-04-26,mood,6.2
AS14.15,2014-04-27,activity,0.2986111111111114
AS14.15,2014-04-27,appCat.builtin,308.495
AS14.15,2014-04-27,appCat.communication,3035.294
AS14.15,2014-04-27,appCat.other,9.069
AS14.15,2014-04-27,call,3.0
AS14.15,2014-04-27,circumplex.arousal,0.75
AS14.15,2014-04-27,circumplex.valence,0.6
AS14.15,2014-04-27,downtime,405804.588
AS14.15,2014-04-27,mood,7.0
AS14.15,2014-04-28,activity,0.28
AS14.15,2014-04-28,appCat.builtin,464.38599999999997
AS14.15,2014-04-28,appCat.communication,3209.685
AS14.15,2014-04-28,appCat.finance,96.649
AS14.15,2014-04-28,appCat.other,28.163
AS14.15,2014-04-28,circumplex.arousal,1.0
AS14.15,2014-04-28,circumplex.valence,0.4
AS14.15,2014-04-28,downtime,343949.712
AS14.15,2014-04-28,mood,7.0
AS14.15,2014-04-29,activity,0.08
AS14.15,2014-04-29,appCat.builtin,14.92
AS14.15,2014-04-29,appCat.communication,543.619
AS14.15,2014-04-29,call,1.0
AS14.15,2014-04-29,circumplex.arousal,1.0
AS14.15,2014-04-29,circumplex.valence,0.3333333333333333
AS14.15,2014-04-29,downtime,583521.54
AS14.15,2014-04-29,mood,7.0
AS14.15,2014-04-30,activity,0.136363636363636
AS14.15,2014-04-30,appCat.builtin,121.243
AS14.15,2014-04-30,appCat.other,206.083
AS14.15,2014-04-30,call,1.0
AS14.15,2014-04-30,circumplex.arousal,1.4
AS14.15,2014-04-30,circumplex.valence,-0.4
AS14.15,2014-04-30,downtime,249676.59
AS14.15,2014-04-30,mood,6.0
AS14.15,2014-05-01,activity,0.0
AS14.15,2014-05-01,appCat.builtin,59.655
AS14.15,2014-05-01,circumplex.arousal,-0.2
AS14.15,2014-05-01,circumplex.valence,0.0
AS14.15,2014-05-01,downtime,276130.484
AS14.15,2014-05-01,mood,6.6
AS14.15,2014-05-02,activity,0.0
AS14.15,2014-05-02,call,3.0
AS14.15,2014-05-02,circumplex.arousal,0.2
AS14.15,2014-05-02,circumplex.valence,0.5
AS14.15,2014-05-02,downtime,367621.501
AS14.15,2014-05-02,mood,7.0
AS14.15,2014-05-03,activity,0.142857142857143
AS14.15,2014-05-03,appCat.builtin,243.495
AS14.15,2014-05-03,appCat.communication,312.229
AS14.15,2014-05-03,appCat.other,15.069
AS14.15,2014-05-03,appCat.social,14.115
AS14.15,2014-05-03,call,3.0
AS14.15,2014-05-03,circumplex.arousal,0.2
AS14.15,2014-05-03,circumplex.valence,0.2
AS14.15,2014-05-03,downtime,373452.142
AS14.15,2014-05-03,mood,6.8
AS14.15,2014-05-03,sms,1.0
AS14.15,2014-05-04,call,1.0
AS14.15,2014-05-04,circumplex.arousal,-0.2
AS14.15,2014-05-04,circumplex.valence,0.6
AS14.15,2014-05-04,downtime,319986.293
AS14.15,2014-05-04,mood,7.0
AS14.15,2014-05-05,activity,0.0
AS14.15,2014-05-05,appCat.builtin,174.084
AS14.15,2014-05-05,call,12.0
AS14.15,2014-05-05,circumplex.arousal,1.0
AS14.15,2014-05-05,circumplex.valence,0.75
AS14.15,2014-05-05,downtime,339048.974
AS14.15,2014-05-05,mood,7.0
AS14.15,2014-05-06,activity,1.031055900621118
AS14.15,2014-05-06,appCat.builtin,636.768
AS14.15,2014-05-06,appCat.communication,1154.761
AS14.15,2014-05-06,appCat.entertainment,672.08
AS14.15,2014-05-06,appCat.social,55.366
AS14.15,2014-05-06,appCat.travel,23.103
AS14.15,2014-05-06,call,1.0
AS14.15,2014-05-06,downtime,210730.861
AS14.15,2014-05-06,sms,2.0
AS14.15,2014-05-07,activity,0.0
AS14.15,2014-05-07,circumplex.arousal,0.0
AS14.15,2014-05-07,circumplex.valence,0.6
AS14.15,2014-05-07,downtime,144000.0
AS14.15,2014-05-07,mood,7.0
AS14.15,2014-05-08,circumplex.arousal,0.5
AS14.15,2014-05-08,circumplex.valence,1.0
AS14.15,2014-05-08,downtime,140400.0
AS14.15,2014-05-08,mood,7.0
AS14.16,2014-02-17,call,2.0
AS14.16,2014-02-17,downtime,10245.693
AS14.16,2014-02-20,call,6.0
AS14.16,2014-02-20,downtime,30309.635
AS14.16,2014-02-21,call,1.0
AS14.16,2014-02-21,downtime,59869.78
AS14.16,2014-02-21,sms,1.0
AS14.16,2014-02-22,call,1.0
AS14.16,2014-02-22,sms,1.0
AS14.16,2014-02-24,call,4.0
AS14.16,2014-02-24,downtime,13166.267
AS14.16,2014-02-25,call,3.0
AS14.16,2014-02-25,downtime,77871.588
AS14.16,2014-02-25,sms,1.0
AS14.16,2014-02-26,call,3.0
AS14.16,2014-02-26,downtime,85266.602
AS14.16,2014-02-27,call,3.0
AS14.16,2014-02-27,downtime,93258.095
AS14.16,2014-02-28,call,1.0
AS14.16,2014-02-28,downtime,13600.642
AS14.16,2014-02-28,sms,1.0
AS14.16,2014-03-01,call,6.0
AS14.16,2014-03-01,downtime,18969.847999999998
AS14.16,2014-03-02,call,1.0
AS14.16,2014-03-02,downtime,84462.44200000001
AS14.16,2014-03-02,sms,3.0
AS14.16,2014-03-03,call,5.0
AS14.16,2014-03-03,downtime,83070.245
AS14.16,2014-03-04,call,1.0
AS14.16,2014-03-04,downtime,59733.839
AS14.16,2014-03-06,call,4.0
AS14.16,2014-03-06,downtime,41304.210999999996
AS14.16,2014-03-07,call,2.0
AS14.16,2014-03-07,downtime,70117.41900000001
AS14.16,2014-03-07,sms,3.0
AS14.16,2014-03-08,downtime,52054.722
AS14.16,2014-03-08,sms,1.0
AS14.16,2014-03-09,call,3.0
AS14.16,2014-03-09,downtime,17644.491
AS14.16,2014-03-10,call,9.0
AS14.16,2014-03-10,downtime,90120.746
AS14.16,2014-03-11,call,2.0
AS14.16,2014-03-11,downtime,70267.09
AS14.16,2014-03-11,sms,1.0
AS14.16,2014-03-12,call,1.0
AS14.16,2014-03-12,downtime,49128.712999999996
AS14.16,2014-03-12,sms,2.0
AS14.16,2014-03-13,appCat.builtin,49.139
AS14.16,2014-03-13,appCat.communication,184.405
AS14.16,2014-03-13,call,5.0
AS14.16,2014-03-13,circumplex.arousal,-0.5
AS14.16,2014-03-13,circumplex.valence,1.5
AS14.16,2014-03-13,downtime,198446.49099999998
AS14.16,2014-03-13,mood,8.0
AS14.16,2014-03-14,appCat.builtin,9.964
AS14.16,2014-03-14,appCat.communication,6.877
AS14.16,2014-03-14,appCat.other,29.064
AS14.16,2014-03-14,call,1.0
AS14.16,2014-03-14,circumplex.arousal,-0.4
AS14.16,2014-03-14,circumplex.valence,0.75
AS14.16,2014-03-14,downtime,539969.258
AS14.16,2014-03-14,mood,7.4
AS14.16,2014-03-14,sms,3.0
AS14.16,2014-03-15,appCat.builtin,132.114
AS14.16,2014-03-15,appCat.communication,133.3
AS14.16,2014-03-15,appCat.entertainment,65.813
AS14.16,2014-03-15,appCat.finance,40.192
AS14.16,2014-03-15,appCat.other,10.025
AS14.16,2014-03-15,appCat.social,103.398
AS14.16,2014-03-15,circumplex.arousal,0.4
AS14.16,2014-03-15,circumplex.valence,0.8
AS14.16,2014-03-15,downtime,670401.007
AS14.16,2014-03-15,mood,6.4
AS14.16,2014-03-15,sms,2.0
AS14.16,2014-03-16,appCat.builtin,185.558
AS14.16,2014-03-16,appCat.communication,120.445
AS14.16,2014-03-16,appCat.finance,19.082
AS14.16,2014-03-16,appCat.other,38.152
AS14.16,2014-03-16,circumplex.arousal,-0.8
AS14.16,2014-03-16,circumplex.valence,0.5
AS14.16,2014-03-16,downtime,611945.55
AS14.16,2014-03-16,mood,6.6
AS14.16,2014-03-16,sms,3.0
AS14.16,2014-03-17,activity,0.242857142857143
AS14.16,2014-03-17,appCat.builtin,47.283
AS14.16,2014-03-17,appCat.communication,434.67699999999996
AS14.16,2014-03-17,appCat.other,15.073
AS14.16,2014-03-17,appCat.social,216.303
AS14.16,2014-03-17,circumplex.arousal,-0.6
AS14.16,2014-03-17,circumplex.valence,0.6
AS14.16,2014-03-17,downtime,651822.767
AS14.16,2014-03-17,mood,7.2
AS14.16,2014-03-18,activity,0.8625905588223991
AS14.16,2014-03-18,appCat.builtin,190.195
AS14.16,2014-03-18,appCat.communication,464.50399999999996
AS14.16,2014-03-18,appCat.entertainment,96.551
AS14.16,2014-03-18,appCat.finance,22.1
AS14.16,2014-03-18,appCat.other,11.054
AS14.16,2014-03-18,call,4.0
AS14.16,2014-03-18,circumplex.arousal,0.4
AS14.16,2014-03-18,circumplex.valence,0.6
AS14.16,2014-03-18,downtime,648497.181
AS14.16,2014-03-18,mood,6.6
AS14.16,2014-03-18,sms,1.0
AS14.16,2014-03-19,activity,0.0787878787878788
AS14.16,2014-03-19,appCat.builtin,32.349
AS14.16,2014-03-19,appCat.entertainment,17.332
AS14.16,2014-03-19,appCat.other,22.176
AS14.16,2014-03-19,circumplex.arousal,0.0
AS14.16,2014-03-19,circumplex.valence,0.6
AS14.16,2014-03-19,downtime,535633.189
AS14.16,2014-03-19,mood,6.4
AS14.16,2014-03-20,activity,0.5260587184315995
AS14.16,2014-03-20,appCat.builtin,323.717
AS14.16,2014-03-20,appCat.communication,97.727
AS14.16,2014-03-20,appCat.entertainment,15.348
AS14.16,2014-03-20,appCat.other,10.029
AS14.16,2014-03-20,appCat.social,69.902
AS14.16,2014-03-20,call,2.0
AS14.16,2014-03-20,circumplex.arousal,0.6666666666666666
AS14.16,2014-03-20,circumplex.valence,0.3333333333333333
AS14.16,2014-03-20,downtime,609241.61
AS14.16,2014-03-20,mood,5.666666666666667
AS14.16,2014-03-20,sms,4.0
AS14.16,2014-03-21,activity,1.0295261356736771
AS14.16,2014-03-21,appCat.builtin,103.69
AS14.16,2014-03-21,appCat.communication,124.309
AS14.16,2014-03-21,appCat.entertainment,5.041
AS14.16,2014-03-21,appCat.social,125.2
AS14.16,2014-03-21,call,2.0
AS14.16,2014-03-21,circumplex.arousal,1.0
AS14.16,2014-03-21,circumplex.valence,1.0
AS14.16,2014-03-21,downtime,711761.525
AS14.16,2014-03-21,mood,6.8
AS14.16,2014-03-22,activity,0.8012449508651345
AS14.16,2014-03-22,appCat.builtin,87.42399999999999
AS14.16,2014-03-22,appCat.communication,189.52100000000002
AS14.16,2014-03-22,appCat.entertainment,93.44200000000001
AS14.16,2014-03-22,appCat.other,10.077
AS14.16,2014-03-22,appCat.social,15.412
AS14.16,2014-03-22,call,3.0
AS14.16,2014-03-22,circumplex.arousal,0.5
AS14.16,2014-03-22,circumplex.valence,0.75
AS14.16,2014-03-22,downtime,809735.416
AS14.16,2014-03-22,mood,6.5
AS14.16,2014-03-22,sms,2.0
AS14.16,2014-03-23,activity,0.4791666666666664
AS14.16,2014-03-23,appCat.builtin,173.546
AS14.16,2014-03-23,appCat.communication,204.495
AS14.16,2014-03-23,appCat.entertainment,181.257
AS14.16,2014-03-23,appCat.finance,13.047
AS14.16,2014-03-23,appCat.other,23.124
AS14.16,2014-03-23,appCat.social,191.314
AS14.16,2014-03-23,call,6.0
AS14.16,2014-03-23,circumplex.arousal,0.0
AS14.16,2014-03-23,circumplex.valence,1.0
AS14.16,2014-03-23,downtime,602928.072
AS14.16,2014-03-23,mood,7.0
AS14.16,2014-03-23,sms,3.0
AS14.16,2014-03-24,activity,0.42925150829562564
AS14.16,2014-03-24,appCat.builtin,147.85
AS14.16,2014-03-24,appCat.communication,222.79199999999997
AS14.16,2014-03-24,appCat.finance,6.032
AS14.16,2014-03-24,appCat.other,10.417
AS14.16,2014-03-24,appCat.social,81.677
AS14.16,2014-03-24,circumplex.arousal,0.0
AS14.16,2014-03-24,circumplex.valence,0.8
AS14.16,2014-03-24,downtime,702933.215
AS14.16,2014-03-24,mood,6.4
AS14.16,2014-03-25,activity,1.1331610061708035
AS14.16,2014-03-25,appCat.builtin,260.70799999999997
AS14.16,2014-03-25,appCat.communication,365.541
AS14.16,2014-03-25,appCat.entertainment,50.631
AS14.16,2014-03-25,appCat.other,21.061
AS14.16,2014-03-25,appCat.social,161.01
AS14.16,2014-03-25,circumplex.arousal,0.6
AS14.16,2014-03-25,circumplex.valence,0.6
AS14.16,2014-03-25,downtime,973599.3640000001
AS14.16,2014-03-25,mood,6.0
AS14.16,2014-03-25,sms,1.0
AS14.16,2014-03-26,activity,0.7249999999999995
AS14.16,2014-03-26,appCat.builtin,75.12
AS14.16,2014-03-26,appCat.communication,284.599
AS14.16,2014-03-26,appCat.entertainment,60.185
AS14.16,2014-03-26,appCat.finance,64.797
AS14.16,2014-03-26,appCat.social,221.426
AS14.16,2014-03-26,circumplex.arousal,0.2
AS14.16,2014-03-26,circumplex.valence,0.25
AS14.16,2014-03-26,downtime,615136.422
AS14.16,2014-03-26,mood,5.6
AS14.16,2014-03-26,sms,1.0
AS14.16,2014-03-27,activity,1.7705962059620597
AS14.16,2014-03-27,appCat.builtin,69.691
AS14.16,2014-03-27,appCat.entertainment,3342.646
AS14.16,2014-03-27,call,1.0
AS14.16,2014-03-27,circumplex.arousal,0.0
AS14.16,2014-03-27,circumplex.valence,0.25
AS14.16,2014-03-27,downtime,479872.472
AS14.16,2014-03-27,mood,6.0
AS14.16,2014-03-27,sms,15.0
AS14.16,2014-03-28,activity,0.6997518661962826
AS14.16,2014-03-28,appCat.builtin,119.651
AS14.16,2014-03-28,appCat.communication,398.041
AS14.16,2014-03-28,circumplex.arousal,-0.75
AS14.16,2014-03-28,circumplex.valence,0.75
AS14.16,2014-03-28,downtime,480255.528
AS14.16,2014-03-28,mood,6.5
AS14.16,2014-03-29,activity,2.272538341102895
AS14.16,2014-03-29,appCat.builtin,133.275
AS14.16,2014-03-29,appCat.communication,155.08599999999998
AS14.16,2014-03-29,appCat.finance,19.119
AS14.16,2014-03-29,appCat.other,8.057
AS14.16,2014-03-29,appCat.social,93.96199999999999
AS14.16,2014-03-29,call,2.0
AS14.16,2014-03-29,circumplex.arousal,-0.5
AS14.16,2014-03-29,circumplex.valence,0.5
AS14.16,2014-03-29,downtime,441861.836
AS14.16,2014-03-29,mood,6.0
AS14.16,2014-03-29,sms,2.0
AS14.16,2014-03-30,activity,0.5800679205851619
AS14.16,2014-03-30,appCat.builtin,176.164
AS14.16,2014-03-30,appCat.communication,100.42899999999999
AS14.16,2014-03-30,appCat.entertainment,1480.093
AS14.16,2014-03-30,appCat.other,17.101
AS14.16,2014-03-30,call,4.0
AS14.16,2014-03-30,circumplex.arousal,0.4
AS14.16,2014-03-30,circumplex.valence,1.0
AS14.16,2014-03-30,downtime,728435.104
AS14.16,2014-03-30,mood,5.4
AS14.16,2014-03-31,activity,0.9431821556921798
AS14.16,2014-03-31,appCat.builtin,12.349
AS14.16,2014-03-31,appCat.communication,53.071
AS14.16,2014-03-31,appCat.other,8.153
AS14.16,2014-03-31,call,3.0
AS14.16,2014-03-31,circumplex.arousal,-0.25
AS14.16,2014-03-31,circumplex.valence,0.3333333333333333
AS14.16,2014-03-31,downtime,665115.344
AS14.16,2014-03-31,mood,6.0
AS14.16,2014-03-31,sms,7.0
AS14.16,2014-04-01,activity,2.1940760389036242
AS14.16,2014-04-01,appCat.builtin,98.198
AS14.16,2014-04-01,appCat.communication,194.89
AS14.16,2014-04-01,appCat.social,48.338
AS14.16,2014-04-01,appCat.travel,40.949
AS14.16,2014-04-01,circumplex.arousal,-0.4
AS14.16,2014-04-01,circumplex.valence,0.6
AS14.16,2014-04-01,downtime,600160.492
AS14.16,2014-04-01,mood,5.8
AS14.16,2014-04-01,sms,1.0
AS14.16,2014-04-02,activity,0.45711316958628784
AS14.16,2014-04-02,appCat.builtin,29.768
AS14.16,2014-04-02,appCat.communication,105.761
AS14.16,2014-04-02,appCat.social,0.725
AS14.16,2014-04-02,call,4.0
AS14.16,2014-04-02,circumplex.arousal,-0.2
AS14.16,2014-04-02,circumplex.valence,1.0
AS14.16,2014-04-02,downtime,447101.406
AS14.16,2014-04-02,mood,6.4
AS14.16,2014-04-03,activity,0.11125
AS14.16,2014-04-03,appCat.builtin,41.036
AS14.16,2014-04-03,appCat.communication,289.19
AS14.16,2014-04-03,appCat.entertainment,1.014
AS14.16,2014-04-03,appCat.other,17.155
AS14.16,2014-04-03,appCat.social,41.357
AS14.16,2014-04-03,circumplex.arousal,-0.5
AS14.16,2014-04-03,circumplex.valence,0.3333333333333333
AS14.16,2014-04-03,downtime,622690.536
AS14.16,2014-04-03,mood,6.25
AS14.16,2014-04-04,activity,2.161059051694549
AS14.16,2014-04-04,appCat.builtin,678.477
AS14.16,2014-04-04,appCat.communication,1680.035
AS14.16,2014-04-04,appCat.entertainment,2216.219
AS14.16,2014-04-04,appCat.finance,20.066
AS14.16,2014-04-04,appCat.other,27.086
AS14.16,2014-04-04,appCat.social,301.878
AS14.16,2014-04-04,appCat.travel,9.888
AS14.16,2014-04-04,call,4.0
AS14.16,2014-04-04,circumplex.arousal,-0.2
AS14.16,2014-04-04,circumplex.valence,0.8
AS14.16,2014-04-04,downtime,969727.475
AS14.16,2014-04-04,mood,6.2
AS14.16,2014-04-04,sms,4.0
AS14.16,2014-04-05,activity,0.9623809523809528
AS14.16,2014-04-05,appCat.builtin,99.01
AS14.16,2014-04-05,appCat.communication,239.666
AS14.16,2014-04-05,appCat.entertainment,142.025
AS14.16,2014-04-05,appCat.other,15.072
AS14.16,2014-04-05,appCat.social,20.102
AS14.16,2014-04-05,call,1.0
AS14.16,2014-04-05,circumplex.arousal,0.0
AS14.16,2014-04-05,circumplex.valence,1.0
AS14.16,2014-04-05,downtime,911520.461
AS14.16,2014-04-05,mood,7.0
AS14.16,2014-04-06,activity,1.9987749808992266
AS14.16,2014-04-06,appCat.builtin,423.213
AS14.16,2014-04-06,appCat.communication,505.307
AS14.16,2014-04-06,appCat.entertainment,144.716
AS14.16,2014-04-06,appCat.other,8.062
AS14.16,2014-04-06,appCat.social,123.868
AS14.16,2014-04-06,appCat.utilities,19.138
AS14.16,2014-04-06,appCat.weather,5.22
AS14.16,2014-04-06,circumplex.arousal,-0.6666666666666666
AS14.16,2014-04-06,circumplex.valence,1.0
AS14.16,2014-04-06,downtime,768569.404
AS14.16,2014-04-06,mood,6.75
AS14.16,2014-04-07,activity,0.9505858772741287
AS14.16,2014-04-07,appCat.builtin,222.0
AS14.16,2014-04-07,appCat.communication,408.015
AS14.16,2014-04-07,appCat.entertainment,51.298
AS14.16,2014-04-07,appCat.finance,45.278999999999996
AS14.16,2014-04-07,appCat.social,119.977
AS14.16,2014-04-07,circumplex.arousal,-0.2
AS14.16,2014-04-07,circumplex.valence,1.0
AS14.16,2014-04-07,downtime,742275.157
AS14.16,2014-04-07,mood,7.0
AS14.16,2014-04-07,sms,1.0
AS14.16,2014-04-08,activity,0.5984520123839011
AS14.16,2014-04-08,appCat.builtin,9.241
AS14.16,2014-04-08,call,8.0
AS14.16,2014-04-08,circumplex.arousal,0.5
AS14.16,2014-04-08,circumplex.valence,0.6666666666666666
AS14.16,2014-04-08,downtime,493395.518
AS14.16,2014-04-08,mood,6.4
AS14.16,2014-04-08,sms,1.0
AS14.16,2014-04-09,activity,3.122036052183111
AS14.16,2014-04-09,appCat.builtin,67.282
AS14.16,2014-04-09,appCat.communication,9.097
AS14.16,2014-04-09,appCat.finance,11.053
AS14.16,2014-04-09,call,1.0
AS14.16,2014-04-09,circumplex.arousal,-0.5
AS14.16,2014-04-09,circumplex.valence,1.0
AS14.16,2014-04-09,downtime,444723.951
AS14.16,2014-04-09,mood,7.2
AS14.16,2014-04-10,activity,1.423275020987906
AS14.16,2014-04-10,appCat.builtin,156.923
AS14.16,2014-04-10,appCat.communication,331.167
AS14.16,2014-04-10,appCat.entertainment,113.05199999999999
AS14.16,2014-04-10,appCat.finance,87.698
AS14.16,2014-04-10,appCat.game,162.983
AS14.16,2014-04-10,appCat.other,15.132
AS14.16,2014-04-10,appCat.social,222.355
AS14.16,2014-04-10,call,3.0
AS14.16,2014-04-10,circumplex.arousal,0.2
AS14.16,2014-04-10,circumplex.valence,1.0
AS14.16,2014-04-10,downtime,757036.7390000001
AS14.16,2014-04-10,mood,6.6
AS14.16,2014-04-10,sms,1.0
AS14.16,2014-04-11,activity,0.1978682170542633
AS14.16,2014-04-11,appCat.builtin,99.94
AS14.16,2014-04-11,appCat.communication,421.32800000000003
AS14.16,2014-04-11,appCat.other,5.014
AS14.16,2014-04-11,appCat.social,109.692
AS14.16,2014-04-11,circumplex.arousal,1.0
AS14.16,2014-04-11,circumplex.valence,1.0
AS14.16,2014-04-11,downtime,677144.942
AS14.16,2014-04-11,mood,7.0
AS14.16,2014-04-12,activity,0.0
AS14.16,2014-04-12,appCat.builtin,19.42
AS14.16,2014-04-12,call,4.0
AS14.16,2014-04-12,circumplex.arousal,1.25
AS14.16,2014-04-12,circumplex.valence,1.0
AS14.16,2014-04-12,downtime,434772.255
AS14.16,2014-04-12,mood,7.0
AS14.16,2014-04-13,activity,0.363636363636364
AS14.16,2014-04-13,appCat.builtin,56.887
AS14.16,2014-04-13,appCat.communication,3.01
AS14.16,2014-04-13,appCat.other,6.052
AS14.16,2014-04-13,appCat.social,46.323
AS14.16,2014-04-13,call,1.0
AS14.16,2014-04-13,circumplex.arousal,0.0
AS14.16,2014-04-13,circumplex.valence,0.5
AS14.16,2014-04-13,downtime,479178.26399999997
AS14.16,2014-04-13,mood,6.4
AS14.16,2014-04-13,sms,2.0
AS14.16,2014-04-14,activity,0.204861111111111
AS14.16,2014-04-14,appCat.builtin,171.961
AS14.16,2014-04-14,appCat.communication,81.96900000000001
AS14.16,2014-04-14,appCat.social,5.708
AS14.16,2014-04-14,call,4.0
AS14.16,2014-04-14,circumplex.arousal,0.8
AS14.16,2014-04-14,circumplex.valence,1.0
AS14.16,2014-04-14,downtime,630051.441
AS14.16,2014-04-14,mood,7.0
AS14.16,2014-04-15,activity,0.5
AS14.16,2014-04-15,appCat.builtin,121.88600000000001
AS14.16,2014-04-15,appCat.communication,53.147999999999996
AS14.16,2014-04-15,appCat.social,35.166
AS14.16,2014-04-15,call,1.0
AS14.16,2014-04-15,circumplex.arousal,0.6
AS14.16,2014-04-15,circumplex.valence,0.5
AS14.16,2014-04-15,downtime,708547.8690000001
AS14.16,2014-04-15,mood,6.6
AS14.16,2014-04-15,sms,2.0
AS14.16,2014-04-16,activity,1.6557197423006884
AS14.16,2014-04-16,appCat.builtin,284.669
AS14.16,2014-04-16,appCat.communication,317.696
AS14.16,2014-04-16,appCat.other,12.13
AS14.16,2014-04-16,appCat.social,90.522
AS14.16,2014-04-16,call,2.0
AS14.16,2014-04-16,circumplex.arousal,1.25
AS14.16,2014-04-16,circumplex.valence,1.0
AS14.16,2014-04-16,downtime,884615.959
AS14.16,2014-04-16,mood,7.25
AS14.16,2014-04-16,sms,4.0
AS14.16,2014-04-17,activity,1.171558254963427
AS14.16,2014-04-17,appCat.builtin,161.39600000000002
AS14.16,2014-04-17,appCat.communication,154.33100000000002
AS14.16,2014-04-17,appCat.finance,102.41
AS14.16,2014-04-17,appCat.other,13.199
AS14.16,2014-04-17,appCat.social,14.139
AS14.16,2014-04-17,call,3.0
AS14.16,2014-04-17,circumplex.arousal,-0.6
AS14.16,2014-04-17,circumplex.valence,1.0
AS14.16,2014-04-17,downtime,803231.296
AS14.16,2014-04-17,mood,7.0
AS14.16,2014-04-18,activity,0.1362906170135085
AS14.16,2014-04-18,appCat.builtin,245.234
AS14.16,2014-04-18,appCat.communication,577.248
AS14.16,2014-04-18,appCat.entertainment,1118.142
AS14.16,2014-04-18,appCat.social,187.469
AS14.16,2014-04-18,circumplex.arousal,0.0
AS14.16,2014-04-18,circumplex.valence,1.0
AS14.16,2014-04-18,downtime,750973.317
AS14.16,2014-04-18,mood,6.8
AS14.16,2014-04-18,sms,4.0
AS14.16,2014-04-19,activity,0.7362318840579712
AS14.16,2014-04-19,call,2.0
AS14.16,2014-04-19,circumplex.arousal,1.6
AS14.16,2014-04-19,circumplex.valence,1.0
AS14.16,2014-04-19,downtime,331276.063
AS14.16,2014-04-19,mood,7.2
AS14.16,2014-04-19,sms,1.0
AS14.16,2014-04-20,activity,0.0
AS14.16,2014-04-20,circumplex.arousal,1.3333333333333333
AS14.16,2014-04-20,circumplex.valence,1.0
AS14.16,2014-04-20,downtime,370157.544
AS14.16,2014-04-20,mood,7.0
AS14.16,2014-04-20,sms,1.0
AS14.16,2014-04-21,activity,0.119565217391304
AS14.16,2014-04-21,appCat.builtin,363.693
AS14.16,2014-04-21,appCat.communication,481.286
AS14.16,2014-04-21,appCat.entertainment,62.525
AS14.16,2014-04-21,appCat.other,14.093
AS14.16,2014-04-21,appCat.social,33.32
AS14.16,2014-04-21,circumplex.arousal,1.0
AS14.16,2014-04-21,circumplex.valence,1.0
AS14.16,2014-04-21,downtime,485430.461
AS14.16,2014-04-21,mood,7.25
AS14.16,2014-04-22,activity,0.2747197141700547
AS14.16,2014-04-22,appCat.builtin,168.06
AS14.16,2014-04-22,appCat.communication,741.198
AS14.16,2014-04-22,appCat.entertainment,204.428
AS14.16,2014-04-22,appCat.social,100.71
AS14.16,2014-04-22,circumplex.arousal,0.8
AS14.16,2014-04-22,circumplex.valence,0.8
AS14.16,2014-04-22,downtime,688823.414
AS14.16,2014-04-22,mood,6.6
AS14.16,2014-04-22,sms,1.0
AS14.16,2014-04-23,activity,0.5740990990990987
AS14.16,2014-04-23,appCat.builtin,316.14
AS14.16,2014-04-23,appCat.communication,827.589
AS14.16,2014-04-23,appCat.finance,139.93
AS14.16,2014-04-23,appCat.other,9.035
AS14.16,2014-04-23,appCat.social,18.024
AS14.16,2014-04-23,appCat.weather,4.01
AS14.16,2014-04-23,call,4.0
AS14.16,2014-04-23,circumplex.arousal,0.75
AS14.16,2014-04-23,circumplex.valence,1.0
AS14.16,2014-04-23,downtime,618089.115
AS14.16,2014-04-23,mood,7.25
AS14.16,2014-04-23,sms,1.0
AS14.16,2014-04-24,activity,0.1235795454545455
AS14.16,2014-04-24,appCat.builtin,70.905
AS14.16,2014-04-24,appCat.communication,254.411
AS14.16,2014-04-24,appCat.entertainment,345.058
AS14.16,2014-04-24,call,3.0
AS14.16,2014-04-24,circumplex.arousal,-0.2
AS14.16,2014-04-24,circumplex.valence,-0.2
AS14.16,2014-04-24,downtime,733860.532
AS14.16,2014-04-24,mood,5.4
AS14.16,2014-04-24,sms,1.0
AS14.16,2014-04-25,activity,0.3409090909090905
AS14.16,2014-04-25,appCat.builtin,182.95600000000002
AS14.16,2014-04-25,appCat.communication,19.083
AS14.16,2014-04-25,appCat.social,22.451
AS14.16,2014-04-25,call,7.0
AS14.16,2014-04-25,circumplex.arousal,0.6
AS14.16,2014-04-25,circumplex.valence,1.0
AS14.16,2014-04-25,downtime,635202.26
AS14.16,2014-04-25,mood,7.2
AS14.16,2014-04-25,sms,12.0
